"llid","state","max_depth_m","mean_depth_m","source","effort","lake_waterarea_ha","lake_connectivity_permanent","lake_lat_decdeg","lake_lon_decdeg","lat","long"
"36870","MN",1.82868301868439,1.02659207228115,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",141.784,"Drainage",44.26046,-93.773,44.26046,-93.773
"369","MN",2.26273107528687,1.76290663657445,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",44.021,"Isolated",43.91564,-94.13775,43.91564,-94.13775
"3692","MN",7.92272472381592,3.93119306918816,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",150.078,"Headwater",46.23649,-94.33285,46.23649,-94.33285
"3696","MN",4.94254493713379,1.91345057299386,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",80.032,"DrainageLk",45.44043,-94.4685,45.44043,-94.4685
"3697","MN",12.4961357116699,4.83318793119803,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",613.232,"DrainageLk",45.37157,-94.61613,45.37157,-94.61613
"3699","MN",2.95793509483337,1.71712752804702,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",29.435,"DrainageLk",44.84338,-93.39531,44.84338,-93.39531
"3702","MN",11.4275140762329,4.97632204306896,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",250.598,"DrainageLk",47.52998,-93.41403,47.52998,-93.41403
"3703","MN",13.3820209503174,3.73749010101231,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",188.498,"DrainageLk",47.24199,-93.57398,47.24199,-93.57398
"3707","MN",9.23718166351318,1.27128620521087,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",58.328,"Headwater",46.85012,-93.16281,46.85012,-93.16281
"371","MN",2.68359446525574,1.19263160666896,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",15.334,"Isolated",46.54249,-92.53045,46.54249,-92.53045
"37109","MN",7.59964275360107,1.49077815849403,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",102.158,"Headwater",47.66359,-93.68785,47.66359,-93.68785
"3711","MN",32.2852478027344,8.68757906877386,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",1781.615,"DrainageLk",45.96702,-95.42197,45.96702,-95.42197
"3718","MN",19.183048248291,6.58076621087569,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",277.372,"DrainageLk",46.62894,-94.19763,46.62894,-94.19763
"3731","MN",10.6642274856567,4.06434373548492,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",44.321,"Headwater",45.43013,-94.46482,45.43013,-94.46482
"3734","MN",6.39589738845825,2.69548267585229,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",398.381,"DrainageLk",46.60104,-96.07197,46.60104,-96.07197
"3738","MN",5.48569965362549,3.1253289874222,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",240.704,"DrainageLk",45.10681,-94.54016,45.10681,-94.54016
"3748","MN",14.31174659729,5.08322345648781,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",38.033,"Isolated",45.82184,-94.73616,45.82184,-94.73616
"375","MN",1.52392566204071,1.33338473209328,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",27.589,"DrainageLk",45.00795,-93.06113,45.00795,-93.06113
"3753","MN",8.81778717041016,3.14831212950549,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",95.981,"Drainage",44.87698,-93.53015,44.87698,-93.53015
"3758","MN",13.4470195770264,4.94913682410195,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",99.007,"Isolated",45.33872,-93.7542,45.33872,-93.7542
"3762","MN",11.5806999206543,4.10190956275311,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",63.833,"Isolated",47.54133,-93.61039,47.54133,-93.61039
"3765","MN",5.18117332458496,2.3311559495181,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",523.149,"Drainage",45.734,-94.16188,45.734,-94.16188
"3766","MN",7.61962795257568,2.54510105819187,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",39.162,"Isolated",44.99298,-94.0039,44.99298,-94.0039
"3771","MN",10.9722156524658,6.12520099251981,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",346.271,"Drainage",46.55309,-94.07319,46.55309,-94.07319
"3773","MN",9.25867176055908,3.47298850806964,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",159.814,"Headwater",45.25956,-94.16408,45.25956,-94.16408
"3777","MN",14.0100364685059,5.48944824539273,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",2195.148,"DrainageLk",46.58038,-95.96852,46.58038,-95.96852
"3780","MN",6.09570264816284,2.34552593846885,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",42.512,"Drainage",46.72305,-92.89159,46.72305,-92.89159
"3781","MN",2.87698340415955,1.67270099465286,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",282.664,"DrainageLk",43.53669,-95.09869,43.53669,-95.09869
"3782","MN",12.7999200820923,5.7593408614077,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",393.96,"Isolated",46.5811,-95.76693,46.5811,-95.76693
"37830","MN",5.18126678466797,2.8479427978211,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",65.415,"Isolated",46.03723,-94.7463,46.03723,-94.7463
"3784","MN",17.315860748291,6.93597414462887,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",27.362,"Isolated",45.23073,-94.99265,45.23073,-94.99265
"37848","MN",9.50624847412109,4.89595173953307,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",18.979,"Drainage",47.04159,-93.59861,47.04159,-93.59861
"3792","MN",24.3828105926514,8.61347687989345,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",383.68,"Drainage",45.82092,-95.42202,45.82092,-95.42202
"37922","MN",2.74115180969238,1.60685656949709,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",101.685,"Isolated",44.57349,-95.63276,44.57349,-95.63276
"37958","MN",3.96167635917664,2.4221914388389,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",101.364,"DrainageLk",44.30549,-93.63344,44.30549,-93.63344
"3799","MN",7.61962795257568,3.55481717139858,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",74.832,"Isolated",45.01072,-94.42034,45.01072,-94.42034
"3800","MN",1.78024744987488,0.980250897745002,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",41.042,"DrainageLk",45.12147,-94.67569,45.12147,-94.67569
"3801","MN",1.4907830953598,0.734737215123565,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",186.996,"Drainage",45.17664,-93.09328,45.17664,-93.09328
"3802","MN",10.6481132507324,4.12063634989661,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",56.532,"Headwater",44.95378,-94.42048,44.95378,-94.42048
"381","MN",4.2669095993042,2.60494322605724,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",640.089,"DrainageLk",47.6542,-96.17133,47.6542,-96.17133
"3810","MN",3.91133952140808,1.26745257410986,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",22.085,"DrainageLk",45.05899,-93.16684,45.05899,-93.16684
"3811","MN",11.2764644622803,5.55991035081981,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",113.299,"DrainageLk",46.35205,-93.91502,46.35205,-93.91502
"3812","MN",11.884955406189,4.37034143101087,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",201.381,"DrainageLk",47.49934,-93.67903,47.49934,-93.67903
"38157","MN",8.53398323059082,5.07450002654533,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",711.771,"DrainageLk",46.87179,-95.68733,46.87179,-95.68733
"3816","MN",11.2753915786743,5.256661980314,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",101.187,"Headwater",46.87962,-94.44838,46.87962,-94.44838
"3818","MN",6.40040159225464,1.78215716079857,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",44.932,"Isolated",45.46903,-94.06379,45.46903,-94.06379
"3819","MN",13.7153310775757,8.02090984906252,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",239.425,"Isolated",45.0359,-94.52751,45.0359,-94.52751
"38199","MN",3.95954585075378,2.05282093829609,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",104.904,"DrainageLk",47.63702,-91.5489,47.63702,-91.5489
"3824","MN",7.61962795257568,4.25829586126986,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",108.163,"Drainage",47.22023,-92.22344,47.22023,-92.22344
"3826","MN",24.2978382110596,7.8192379283742,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",63.859,"Drainage",47.2312,-95.27012,47.2312,-95.27012
"3829","MN",17.9459552764893,6.01320142334658,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",73.932,"Isolated",45.83094,-94.63277,45.83094,-94.63277
"3835","MN",22.432731628418,4.86552202967793,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",237.369,"Drainage",45.27492,-94.1247,45.27492,-94.1247
"3844","MN",8.80866527557373,2.37957480844684,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",77.363,"Isolated",47.78509,-95.08277,47.78509,-95.08277
"3848","MN",3.87317037582397,2.68480248860999,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",107.391,"Drainage",43.92091,-95.04694,43.92091,-95.04694
"3850","MN",6.70526599884033,4.01218089641551,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",313.871,"Drainage",45.85767,-95.71576,45.85767,-95.71576
"3851","MN",7.61798524856567,2.58974103642189,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",208.485,"Isolated",46.69061,-92.63051,46.69061,-92.63051
"3852","MN",7.7651948928833,2.15143021828306,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",23.328,"Isolated",45.13426,-93.88752,45.13426,-93.88752
"3859","MN",9.14355373382568,4.16417241278177,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",88.284,"DrainageLk",45.28971,-92.86295,45.28971,-92.86295
"386","MN",24.3828105926514,7.66605272362372,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",846.015,"Headwater",45.77429,-94.75176,45.77429,-94.75176
"3863","MN",2.74294400215149,1.62094953126211,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",40.887,"Isolated",45.08411,-93.0795,45.08411,-93.0795
"3864","MN",10.9722061157227,5.28354085208448,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",57.194,"Drainage",45.79848,-94.88937,45.79848,-94.88937
"3869","MN",10.0568981170654,4.49615742855882,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",61.184,"DrainageLk",47.40188,-92.54514,47.40188,-92.54514
"388","MN",8.83509254455566,4.40043271163436,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",53.362,"DrainageLk",46.15369,-93.96865,46.15369,-93.96865
"38846","MN",11.272801399231,3.59419423633183,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",37.711,"Drainage",44.99351,-93.47185,44.99351,-93.47185
"38865","MN",25.5988063812256,10.8517214507942,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",61.059,"Drainage",45.95217,-94.86273,45.95217,-94.86273
"38904","MN",12.8003587722778,4.69557177909066,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",208.144,"DrainageLk",46.24,-93.88287,46.24,-93.88287
"3892","MN",6.49817752838135,1.97580640331016,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",40.152,"DrainageLk",45.43532,-94.4846,45.43532,-94.4846
"3900","MN",3.50502157211304,2.54951833248962,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",32.239,"Drainage",44.82202,-93.36932,44.82202,-93.36932
"3902","MN",4.57177686691284,2.1378145814654,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",162.926,"DrainageLk",46.80276,-94.32458,46.80276,-94.32458
"39040","MN",1.21093499660492,0.345659460952148,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",87.171,"Drainage",43.66222,-93.41334,43.66222,-93.41334
"3909","MN",7.92441320419312,4.99400804918267,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",304.436,"DrainageLk",45.30993,-95.04377,45.30993,-95.04377
"3919","MN",22.1652202606201,8.60744360926424,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",133.582,"DrainageLk",48.05356,-90.3858,48.05356,-90.3858
"3924","MN",4.6327338218689,2.25370013561426,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",884.337,"DrainageLk",44.26969,-93.34828,44.26969,-93.34828
"3942","MN",9.74763774871826,4.60567627241678,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",3235.576,"DrainageLk",45.60721,-95.45907,45.60721,-95.45907
"3943","MN",4.41914653778076,2.46949873387732,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",71.661,"DrainageLk",44.80844,-93.93438,44.80844,-93.93438
"3946","MN",4.57177686691284,2.32161644824044,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",141.47,"DrainageLk",45.49185,-93.62139,45.49185,-93.62139
"3950","MN",9.44810485839844,3.27249104359782,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",143.336,"DrainageLk",45.60251,-95.17928,45.60251,-95.17928
"3955","MN",12.794885635376,6.44275340028687,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",465.743,"Headwater",46.21223,-94.62825,46.21223,-94.62825
"3960","MN",1.66531109809875,0.903558940558158,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",175.029,"DrainageLk",45.26156,-93.04519,45.26156,-93.04519
"3962","MN",12.1914052963257,6.90973951774401,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",705.251,"DrainageLk",47.58489,-93.82024,47.58489,-93.82024
"3965","MN",3.04785132408142,2.19616960018037,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",44.783,"Headwater",46.98704,-92.1911,46.98704,-92.1911
"3973","MN",5.18134737014771,2.45941279593263,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",978.527,"DrainageLk",45.06724,-94.37288,45.06724,-94.37288
"3976","MN",5.18118572235107,2.36251294419934,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",165.566,"DrainageLk",45.6405,-93.47027,45.6405,-93.47027
"3978","MN",35.6567192077637,10.2716699016591,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",175.65,"DrainageLk",46.48744,-93.49254,46.48744,-93.49254
"3985","MN",9.74821090698242,4.87965570434965,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",90.412,"Isolated",45.24248,-94.98427,45.24248,-94.98427
"3989","MN",12.4543609619141,4.37491844302399,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",223.355,"Isolated",46.41209,-92.73862,46.41209,-92.73862
"3990","MN",6.40048742294312,0.901490453328713,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",37.447,"DrainageLk",47.0626,-95.18072,47.0626,-95.18072
"3993","MN",10.6674795150757,5.02983143437338,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",136.039,"DrainageLk",46.92888,-94.86408,46.92888,-94.86408
"39951","MN",13.69020652771,5.04901892279784,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",42.194,"Drainage",45.81708,-95.34177,45.81708,-95.34177
"3996","MN",13.5343828201294,4.77119570599175,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",51.901,"DrainageLk",45.3177,-94.19649,45.3177,-94.19649
"39964","MN",19.8110332489014,5.67367748195589,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",167.47,"Isolated",47.6242,-93.35294,47.6242,-93.35294
"4005","MN",11.8684883117676,5.07181110290841,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",186.1,"Drainage",47.73292,-91.0744,47.73292,-91.0744
"4010","MN",8.22393703460693,3.5429416387671,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",221.855,"Headwater",46.6965,-93.1926,46.6965,-93.1926
"4011","MN",30.4785118103027,9.09174982913306,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",316.703,"Drainage",45.26526,-94.0614,45.26526,-94.0614
"4013","MN",13.0096015930176,4.65610718152609,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",156.07,"DrainageLk",48.04853,-90.06508,48.04853,-90.06508
"4020","MN",15.1480579376221,5.27009593921281,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",270.813,"Drainage",44.37273,-93.39625,44.37273,-93.39625
"403","MN",2.89543509483337,1.59152410050179,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",237.348,"Drainage",45.5893,-95.79276,45.5893,-95.79276
"4035","MN",3.04785132408142,1.90584426351689,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",135.489,"DrainageLk",45.07097,-93.99658,45.07097,-93.99658
"4036","MN",7.00208806991577,2.70901864447192,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",28.013,"Headwater",47.52835,-90.98087,47.52835,-90.98087
"4038","MN",12.7994775772095,5.01556436096887,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",71.579,"Isolated",46.86926,-94.46332,46.86926,-94.46332
"4040","MN",33.1734962463379,12.5404485759743,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",153.097,"Headwater",47.06772,-95.26273,47.06772,-95.26273
"4042","MN",19.8025760650635,6.15333301852994,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",90.443,"DrainageLk",46.74248,-94.08229,46.74248,-94.08229
"4045","MN",26.7688484191895,7.00233423993866,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",179.886,"Isolated",47.44165,-93.60323,47.44165,-93.60323
"4047","MN",19.0005359649658,7.13545389794256,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",63.853,"Headwater",47.28654,-93.6006,47.28654,-93.6006
"4052","MN",6.69763422012329,2.6125313549274,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",22.49,"Drainage",45.06604,-93.41933,45.06604,-93.41933
"4055","MN",8.53052997589111,3.52544738177668,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",177.772,"Isolated",45.09926,-93.13754,45.09926,-93.13754
"4059","MN",21.3349590301514,6.67242882392301,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",922.36,"DrainageLk",46.36374,-93.85238,46.36374,-93.85238
"4061","MN",15.5438890457153,6.18712533348729,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",116.835,"Drainage",45.05703,-94.44521,45.05703,-94.44521
"4065","MN",21.3349590301514,5.2904683042051,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",1700.501,"DrainageLk",47.61137,-94.00267,47.61137,-94.00267
"4066","MN",1.57386493682861,0.552695443733399,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",505.171,"DrainageLk",46.98379,-94.01326,46.98379,-94.01326
"4067","MN",19.9401397705078,3.69229086347746,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",1508.973,"DrainageLk",46.61684,-95.99967,46.61684,-95.99967
