"llid","name","legacy_name","state","max_depth_m","mean_depth_m","source","lake_waterarea_ha","lake_connectivity_permanent","effort","lat","long","source_type","buffer100m_slope_mean"
332844,"WHITE EARTH DAM - DEEPEST",NA,"ND",6.2484,2.40792,"gf.nd.gov",57.6640852742,"DrainageLk","manual",48.4538806,-102.74307,"Government",NA
338578,"W. ARRODA LAKE - DEEPEST",NA,"ND",11.64336,5.27304,"www.lake-link.com",8.88822759441,"Isolated","manual",47.2342111,-101.22513,"Misc",NA
332622,"LAKE AUDUBON - DEEPEST",NA,"ND",18.25752,5.85216,"gf.nd.gov",6421.64120714,"Headwater","manual",47.5931694,-101.16843,"Government",NA
354492,"BARNES LAKE -  DEEPEST",NA,"ND",3.5052,2.7432,"gf.nd.gov",207.604182813,"DrainageLk","manual",47.2342111,-99.27754,"Government",NA
351144,"BLUMHARDT LAKE - DEEPEST",NA,"ND",7.4676,5.27304,"gf.nd.gov",5.04181535033,"Isolated","manual",46.1301889,-99.13288,"Government",NA
314642,"BIG COULEE DAM - DEEPEST",NA,"ND",8.5344,2.98704,"gf.nd.gov",62.8683138616,"Isolated","manual",48.6341306,-99.36362,"Government",NA
315317,"BREWER LAKE - DEEPEST",NA,"ND",9.50976,3.84048,"gf.nd.gov",45.7441249635,"Isolated","manual",47.0977806,-97.41226,"Government",NA
341707,"COLDWATER LAKE - DEEPEST",NA,"ND",8.04672,2.31648,"gf.nd.gov",125.286212467,"Isolated","manual",46.0175389,-99.06652,"Government",NA
312473,"COTTON WOOD LAKE - DEEPEST",NA,"ND",3.9624,3.048,"gf.nd.gov",81.527957602,"Isolated","manual",47.8778694,-100.67268,"Government",NA
341700,"CROOKED LAKE - DEEPEST",NA,"ND",5.36448,2.80416,"gf.nd.gov",244.571119505,"Isolated","manual",47.6467306,-100.9002,"Government",NA
341703,"GREEN LAKE - DEEPEST",NA,"ND",3.5052,2.19456,"gf.nd.gov",344.385386463,"DrainageLk","manual",46.20275,-99.46749,"Government",NA
315741,"HARVEY DAM - DEEPEST",NA,"ND",6.97992,2.40792,"gf.nd.gov",109.425466465,"DrainageLk","manual",47.7629806,-99.92176,"Government",NA
350480,"HEHN-SCHAFFER DAM - DEEPEST",NA,"ND",8.2296,3.90144,"gf.nd.gov",22.3245565597,"Isolated","manual",46.6832806,-99.13199,"Government",NA
339023,"LAKE ILO - DEEPEST",NA,"ND",4.17576,1.34112,"www.fws.gov",356.49040331,"DrainageLk","manual",47.3427694,-102.66995,"Government",NA
349622,"JUANITA LAKE - DEEPEST",NA,"ND",3.56616,2.5908,"gf.nd.gov",242.952786381,"Isolated","manual",47.5592194,-98.72667,"Government",NA
316329,"MCVILLE DAM - DEEPEST",NA,"ND",7.80288,3.07848,"gf.nd.gov",14.909161623,"Headwater","manual",47.7617194,-98.16461,"Government",NA
315669,"SILVER LAKE - DEEPEST",NA,"ND",3.56616,2.4384,"gf.nd.gov",39.5369552223,"DrainageLk","manual",46.0225306,-97.5698,"Government",NA
316020,"LAKE TOBIASON - DEEPEST",NA,"ND",4.2672,NA,"www.lake-link.com",19.1508970887,"Isolated","manual",47.6424611,-97.63799,"Misc",NA
316417,"SPRAUGE LAKE - DEEPEST",NA,"ND",3.29184,2.52984,"gf.nd.gov",62.399629887,"Isolated","manual",46.0185611,-97.53815,"Government",NA
342539,"BADER LAKE - DEEPEST",NA,"ND",5.97408,3.84048,"gf.nd.gov",41.7034681744,"Isolated","manual",46.8267889,-99.27686,"Government",NA
353135,"PHEASANT LAKE - DEEPEST",NA,"ND",6.03504,2.22504,"gf.nd.gov",85.1670092776,"DrainageLk","manual",46.0052694,-98.67451,"Government",NA
338600,"CROWN BUTTE DAM - DEEPEST",NA,"ND",9.32688,3.81,"gf.nd.gov",12.919926496,"Isolated","manual",46.8651194,-101.08728,"Government",NA
340688,"ROUND LAKE - DEEPEST",NA,"ND",7.34568,4.96824,"gf.nd.gov",120.275390634,"Isolated","manual",47.1464694,-99.48685,"Government",NA
337941,"CHERRY LAKE - DEEPEST",NA,"ND",3.38328,2.22504,"gf.nd.gov",230.980151674,"DrainageLk","manual",47.0648,-99.86766,"Government",NA
342601,"LAKE ISABEL - DEEPEST",NA,"ND",3.90144,2.83464,"gf.nd.gov",332.201078474,"DrainageLk","manual",46.8185889,-99.74952,"Government",NA
353825,"CLARK LAKE - DEEPEST",NA,"ND",7.49808,5.4864,"gf.nd.gov",90.012018899,"Isolated","manual",47.17625,-99.41524,"Government",NA
351717,"JAMESTOWN RESERVOIR - DEEPEST",NA,"ND",11.49096,4.60248,"www.lake-link.com",1039.03855104,"DrainageLk","manual",46.9325611,-98.70822,"Misc",NA
315375,"LAKE ASHTABULA - DEEPEST",NA,"ND",13.77696,4.17576,"gf.nd.gov",2213.73141812,"DrainageLk","manual",47.0372889,-98.07748,"Government",NA
316062,"CASSELTON RESERVOIR - DEEPEST",NA,"ND",4.02336,2.86512,"gf.nd.gov",7.01701717487,"Isolated","manual",46.9030389,-97.22484,"Government",NA
339913,"LAKE JOSEPHINE - DEEPEST",NA,"ND",6.88848,4.81584,"gf.nd.gov",328.214741619,"Isolated","manual",47.1790389,-100.00678,"Government",NA
311916,"LONG LAKE - DEEPEST",NA,"ND",7.65048,4.02336,"gf.nd.gov",104.503871511,"Isolated","manual",48.9255389,-100.25674,"Government",NA
312563,"PELICAN LAKE - DEEPEST",NA,"ND",9.26592,3.71856,"gf.nd.gov",46.4664443266,"Isolated","manual",48.9413889,-100.26685,"Government",NA
313669,"STRAWBERRY LAKE - DEEPEST",NA,"ND",4.8768,2.46888,"www.lake-link.com",14.7594431676,"Isolated","manual",48.9438194,-100.50508,"Misc",NA
314990,"BUFFALO LAKE - DEEPEST",NA,"ND",4.2672,3.62712,"www.lake-link.com",197.014895741,"DrainageLk","manual",48.0029306,-99.83103,"Misc",NA
313920,"JENSON LAKE - DEEPEST",NA,"ND",7.89432,4.14528,"gf.nd.gov",17.9043903734,"Isolated","manual",48.9918111,-99.92663,"Government",NA
313853,"WHEATON LAKE - DEEPEST",NA,"ND",6.096,3.048,"gf.nd.gov",23.9393774804,"Isolated","manual",48.9183,-99.79181,"Government",NA
312600,"SHUTTE LAKE - DEEPEST",NA,"ND",6.858,4.2672,"gf.nd.gov",22.142642996,"Isolated","manual",48.8225389,-100.04649,"Government",NA
315848,"ARMOURDALE DAM - DEEPEST",NA,"ND",9.69264,3.9624,"gf.nd.gov",33.9444583543,"Isolated","manual",48.8832806,-99.41875,"Government",NA
316747,"NIAGARA DAM - DEEPEST",NA,"ND",6.7056,2.4384,"gf.nd.gov",4.29885261515,"Isolated","manual",47.9991889,-97.86192,"Government",NA
316502,"FORDVILLE DAM - DEEPEST",NA,"ND",9.26592,3.3528,"gf.nd.gov",75.109822978,"Drainage","manual",48.1786806,-97.76023,"Government",NA
316751,"HOMME DAM - DEEPEST",NA,"ND",10.5156,5.0292,"gf.nd.gov",77.6704426738,"DrainageLk","manual",48.4062806,-97.79094,"Government",NA
316500,"BYLIN DAM - DEEPEST",NA,"ND",7.07136,2.92608,"gf.nd.gov",22.0969578607,"Isolated","manual",48.3673611,-98.01221,"Government",NA
316501,"MATEJCEK DAM - DEEPEST",NA,"ND",13.2588,5.85216,"gf.nd.gov",49.3910991136,"DrainageLk","manual",48.2254889,-97.92745,"Government",NA
314644,"RENWICK DAM - DEEPEST",NA,"ND",5.39496,2.19456,"gf.nd.gov",87.0261411259,"DrainageLk","manual",48.7780194,-97.74872,"Government",NA
315057,"DION LAKE - DEEPEST",NA,"ND",6.12648,3.41376,"gf.nd.gov",32.6730070517,"Isolated","manual",48.9789889,-99.89365,"Government",NA
332619,"LAKE SAKAKAWEA - RODEO BAY",NA,"ND",54.864,20.02536,"www.lake-link.com",119973.720075,"DrainageLk","manual",47.57135,-101.43921,"Misc",NA
313082,"BAUKOL-NOONAN DAM - DEEPEST",NA,"ND",8.6868,3.81,"gf.nd.gov",6.35088798274,"Isolated","manual",48.86915,-102.95269,"Government",NA
341466,"NIEUWSMA DAM - DEEPEST",NA,"ND",6.73608,3.10896,"gf.nd.gov",24.5855854968,"Isolated","manual",45.9717611,-100.04501,"Government",NA
334170,"NORTH CARLSON LAKE - DEEPEST",NA,"ND",7.37616,2.77368,"gf.nd.gov",32.1265237622,"DrainageLk","manual",47.9230306,-101.47418,"Government",NA
312448,"VELVA SPORTSMAN DAM - DEEPEST",NA,"ND",8.0772,3.74904,"gf.nd.gov",2.15858104772,"Isolated","manual",47.93575,-100.9715,"Government",NA
334017,"CLEARWATER LAKE - DEEPEST",NA,"ND",NA,2.46888,"www.lake-link.com",52.1813078841,"Isolated","manual",48.4091389,-102.28606,"Misc",NA
314261,"ALKALI LAKE - DEEPEST",NA,"ND",4.8768,3.2004,"www.lake-link.com",87.1430851684,"Isolated","manual",46.0246194,-97.38213,"Misc",NA
330939,"HIDDENWOOD LAKE - DEEPEST",NA,"ND",7.80288,4.54152,"gf.nd.gov",43.2823018235,"Isolated","manual",47.8486,-101.8001,"Government",NA
343105,"EAST PARK LAKE - DEEPEST",NA,"ND",7.22376,4.08432,"gf.nd.gov",36.2192436328,"DrainageLk","manual",47.35955,-100.73338,"Government",NA
338659,"WEST PARK LAKE - DEEPEST",NA,"ND",7.80288,4.54152,"gf.nd.gov",35.402178595,"DrainageLk","manual",47.3616389,-100.7839,"Government",NA
340819,"NEW JOHNS LAKE - DEEPEST",NA,"ND",9.57072,6.12648,"gf.nd.gov",219.578377211,"DrainageLk","manual",47.3232306,-100.65125,"Government",NA
341351,"HECKERS LAKE - DEEPEST",NA,"ND",8.13816,3.87096,"gf.nd.gov",42.2580872931,"DrainageLk","manual",47.3405611,-100.67102,"Government",NA
352729,"WILSON DAM - DEEPEST",NA,"ND",6.52272,2.4384,"gf.nd.gov",21.594174849,"Isolated","manual",46.1757611,-98.75034,"Government",NA
341170,"DANZIG DAM - DEEPEST",NA,"ND",3.26136,1.3716,"gf.nd.gov",52.18997798,"Drainage","manual",46.8967194,-101.60165,"Government",NA
343654,"DICKINSON DIKE - DEEPEST",NA,"ND",8.19912,2.7432,"gf.nd.gov",7.93537027743,"Isolated","manual",46.8728,-102.82257,"Government",NA
340391,"LAKE BREKKEN - DEEPEST",NA,"ND",6.30936,4.8768,"gf.nd.gov",65.761817129,"Isolated","manual",47.5454806,-100.89407,"Government",NA
343060,"LAKE HOLMES - DEEPEST",NA,"ND",7.80288,5.1816,"gf.nd.gov",49.4825078252,"Isolated","manual",47.5333389,-100.87123,"Government",NA
329521,"LELAND DAM - DEEPEST",NA,"ND",6.91896,3.26136,"gf.nd.gov",5.73824782043,"Isolated","manual",47.56015,-103.80035,"Government",NA
312526,"LAKE GEORGE - DEEPEST",NA,"ND",8.90016,2.25552,"gf.nd.gov",35.8061979284,"Isolated","manual",48.1234694,-100.42086,"Government",NA
331185,"SPRING LAKE - E BASIN-DEEPEST",NA,"ND",4.32816,1.40208,"gf.nd.gov",7.20379049556,"Isolated","manual",48.19945,-103.6183,"Government",NA
332786,"SPRING LAKE - W BASIN-DEEPEST",NA,"ND",3.59664,1.70688,"gf.nd.gov",1.55942231891,"Isolated","manual",48.2006889,-103.62074,"Government",NA
314064,"LANGDON RESERVOIR - WEST",NA,"ND",4.8768,NA,"www.lake-link.com",4.52878494873,"Isolated","manual",48.7543611,-98.37191,"Misc",NA
337264,"LAKE OAHE",NA,"ND",62.484,NA,"www.lakelubbers.com",52569.8634388,"DrainageLk","manual",46.66896,-100.74692,"Misc",NA
339036,"Alkaline Lake (Kidder County) - Fish Only",NA,"ND",6.4008,4.75488,"gf.nd.gov",947.742121728,"Headwater","manual",46.66874,-99.56614,"Government",NA
339908,"Rice Lake near Strasburg - Fish Only",NA,"ND",6.7056,NA,"www.lake-link.com",357.516132493,"Isolated","manual",46.03751,-100.08129,"Misc",NA
332618,"Trenton Lake - Fish Only",NA,"ND",2.7432,1.31064,"gf.nd.gov",117.125157297,"Isolated","manual",48.0547,-103.84148,"Government",NA
332238,"Kettle Lake - Deepest Area",NA,"ND",10.45464,4.54152,"gf.nd.gov",2.10820682737,"Isolated","manual",48.60713,-103.62387,"Government",NA
312320,"Round Lake",NA,"ND",17.2212,4.69392,"gf.nd.gov",280.207494291,"Isolated","manual",48.03281,-100.27615,"Government",NA
332559,"South Carlson Lake",NA,"ND",6.76656,2.19456,"gf.nd.gov",27.6390317891,"Isolated","manual",47.91136,-101.46799,"Government",NA
341237,"East Arroda Dam",NA,"ND",10.668,NA,"docs.google.com",7.4609648548,"Isolated","manual",47.23505,-101.22055,"Misc",NA
333611,"Makoti Lake",NA,"ND",7.40664,2.77368,"docs.google.com",89.8563941115,"Isolated","manual",47.88808,-101.7983,"Misc",NA
341802,"Belfield Dam",NA,"ND",5.334,2.5908,"gf.nd.gov",2.01377239837,"Isolated","manual",46.87901,-103.20729,"Government",NA
337628,"Raleigh Reservoir",NA,"ND",10.24128,4.05384,"gf.nd.gov",25.1356791543,"Isolated","manual",46.34842,-101.3699,"Government",NA
315378,"Lake Tewaukon",NA,"ND",3.59664,3.048,"gf.nd.gov",451.728982722,"DrainageLk","manual",45.99547,-97.34581,"Government",NA
344229,"Crystal Springs",NA,"ND",2.52984,1.64592,"gf.nd.gov",50.6145213566,"Headwater","manual",46.878706,-99.453805,"Government",NA
342038,"Harmony Lake",NA,"ND",6.46176,3.16992,"gf.nd.gov",7.86439846368,"Isolated","manual",47.3830919,-101.6493991,"Government",NA
331525,"Custer Mine Pond",NA,"ND",7.13232,3.16992,"gf.nd.gov",1.02478313178,"Isolated","manual",47.6226211,-101.304652,"Government",NA
340821,"Mitchell Lake",NA,"ND",3.6576,2.10312,"gf.nd.gov",81.7733770866,"DrainageLk","manual",47.16882,-100.2921352,"Government",NA
339604,"South McClusky (Hoffer) Lake",NA,"ND",6.03504,3.10896,"gf.nd.gov",49.4529493464,"Headwater","manual",47.5146302,-100.4584044,"Government",NA
351260,"Schlecht-Weixel Dam - Fish",NA,"ND",6.5532,2.49936,"gf.nd.gov",4.00862945723,"Isolated","manual",46.4588,-98.9008,"Government",NA
315713,"Mooreton Pond - Deepest",NA,"ND",6.4008,4.35864,"gf.nd.gov",15.5545940639,"Isolated","manual",46.267767,-96.838413,"Government",NA
342175,"Harmon Lake - Deepest",NA,"ND",14.26464,4.90728,"gf.nd.gov",55.5329392387,"Isolated","manual",46.93859,-100.96252,"Government",NA
337325,"Kalina Dam",NA,"ND",6.7056,NA,"www.lake-link.com",10.2080724161,"Drainage","manual",46.147627,-103.475268,"Misc",NA
337314,"Lutz Dam",NA,"ND",5.15112,4.29768,"gf.nd.gov",1.22490556816,"Isolated","manual",46.188432,-103.578401,"Government",NA
342546,"Mundt Lake",NA,"ND",5.36448,2.46888,"gf.nd.gov",34.1386433849,"Isolated","manual",46.320453,-99.267768,"Government",NA
330240,"Stanley Pond",NA,"ND",6.82752,2.56032,"gf.nd.gov",3.57338700622,"Isolated","manual",48.319281,-102.382794,"Government",NA
332922,"Stanley Reservoir",NA,"ND",3.38328,1.9812,"gf.nd.gov",50.0915883681,"Isolated","manual",48.293026,-102.390562,"Government",NA
354483,"Hurdsfield Lake - Fish Flesh",NA,"ND",9.32688,4.7244,"gf.nd.gov",145.747312503,"Isolated","manual",47.456297,-99.865797,"Government",NA
315802,"BALTA DAM - DEEPEST",NA,"ND",4.78536,2.19456,"gf.nd.gov",5.47714904586,"DrainageLk","manual",48.1608,-100.04667,"Government",NA
316611,"WARSING DAM - INLET",NA,"ND",6.76656,2.52984,"gf.nd.gov",4.71523356662,"Headwater","manual",47.8262806,-99.10512,"Government",NA
312796,"State Fair Pond",NA,"ND",3.3528,NA,"www.lake-link.com",5.53541707737,"Drainage","manual",48.234892,-101.260262,"Misc",NA
316492,"MORRISON LAKE NEAR WEBSTER, ND",NA,"ND",2.7432,NA,"www.lake-link.com",814.870267664,"Headwater","manual",48.2597256,-98.8470683,"Misc",NA
353802,"ARROWWOOD LK INFLOW SITE",NA,"ND",1.8288,NA,"www.lake-link.com",681.532456322,"DrainageLk","manual",47.3233299,-98.831218,"Misc",NA
341706,"Marvin Miller Lake Site 1",NA,"ND",6.33984,3.56616,"gf.nd.gov",146.921182223,"Isolated","manual",46.5328111,-99.3014611,"Government",NA
339910,"Sibley Lake Site 4",NA,"ND",8.80872,5.0292,"gf.nd.gov",470.242589728,"Isolated","manual",46.950475,-99.7453806,"Government",NA
341350,"NEW JOHNS LAKE",NA,"ND",9.57072,6.12648,"gf.nd.gov",13.1313073243,"DrainageLk","manual",47.33,-100.6688889,"Government",NA
337750,"SOUTH-SIDE WEST PARK LAKE, ND",NA,"ND",7.80288,4.54152,"gf.nd.gov",66.0215316573,"DrainageLk","manual",47.3636071,-100.758468,"Government",NA
316654,"150-062-17ADAD  BATTLE LAKE",NA,"ND",3.2004,2.34696,"gf.nd.gov",74.6440720484,"Isolated","manual",47.8122204,-98.6109376,"Government",NA
314259,"LAKE LARETTA NR MICHIGAN, ND",NA,"ND",8.16864,3.59664,"gf.nd.gov",330.868676951,"Isolated","manual",48.0608302,-98.1706571,"Government",NA
314638,"SWEETWATER LAKE AT SWEETWATER, ND",NA,"ND",2.4384,1.70688,"www.lake-link.com",151.599127415,"Isolated","manual",48.2108358,-98.8712347,"Misc",NA
343653,"E. A. PATTERSON LAKE NEAR DICKINSON, ND",NA,"ND",8.19912,2.7432,"www.lake-link.com",1.07906683558,"Isolated","manual",46.8697316,-102.8274014,"Misc",NA
371410,"Big Indian Lake (11A) -- Dam -- Site 00",NA,"NE",NA,2.25552,"deq.ne.gov",30.0133452322,"Headwater","manual",40.062438,-96.694454,"Government",NA
373899,"Rockford Lake (SRA) -- Dam -- Site 00",NA,"NE",7.3152,NA,"maps.outdoornebraska.gov",55.8984054682,"Drainage","manual",40.223257,-96.586322,"Government",NA
371784,"Swan Creek Lake (5A) -- Deep Water -- Site 01",NA,"NE",4.88,2.54,"maps.outdoornebraska.gov",35.6074493749,"Isolated","manual",40.455628,-97.260962,"Government",NA
371780,"Smith Creek Lake -- Deep Water -- Site 01",NA,"NE",4.27,1.47,"maps.outdoornebraska.gov",8.01955018832,"Isolated","manual",40.803178,-97.327905,"Government",NA
365958,"Willow Creek Reservoir -- Deep Water -- Site 01",NA,"NE",7.32,2.77,"maps.outdoornebraska.gov",311.655153956,"Drainage","manual",42.179638,-97.558435,"Government",NA
366616,"Skyview Lake -- Dam -- Site 00",NA,"NE",8.2296,NA,"maps.outdoornebraska.gov",15.8670273,"Isolated","manual",42.038077,-97.437028,"Government",NA
364839,"Lake Ericson -- Dam -- Site 00",NA,"NE",1.524,NA,"webapp.navionics.com",14.2389950817,"DrainageLk","manual",41.758573,-98.653045,"Misc",NA
364854,"Pibel Lake (SRA) -- Deep Water -- Site 01",NA,"NE",3.048,NA,"maps.outdoornebraska.gov",10.8554282707,"Drainage","manual",41.755976,-98.531527,"Government",NA
365518,"Calamus Reservoir -- Dam -- Site 00",NA,"NE",1.524,NA,"maps.outdoornebraska.gov",2036.24079331,"DrainageLk","manual",41.833086,-99.211084,"Government",NA
363323,"Davis Creek Reservoir -- Deep Water -- Site 01",NA,"NE",15.8496,NA,"webapp.navionics.com",396.454635508,"Isolated","manual",41.4172,-98.7494,"Misc",NA
362367,"Fremont Lake No. 1 (SRA) -- Southwest Side -- Site 03",NA,"NE",6.096,NA,"maps.outdoornebraska.gov",5.90207107696,"Isolated","manual",41.449472,-96.562192,"Government",NA
362155,"Fremont Lake No. 2 (SRA) -- Deep Water -- Site 01",NA,"NE",5.4864,NA,"maps.outdoornebraska.gov",7.39541783891,"Isolated","manual",41.449329,-96.56436,"Government",NA
361719,"Fremont Lake No. 3 (SRA) -- Northwest Bank -- Site 03",NA,"NE",4.2672,NA,"maps.outdoornebraska.gov",1.83242733197,"Isolated","manual",41.450857,-96.569883,"Government",NA
362364,"Fremont Lake No. 4 (SRA) -- West Side -- Site 03",NA,"NE",4.8768,NA,"maps.outdoornebraska.gov",3.28652285871,"Isolated","manual",41.450574,-96.57692,"Government",NA
362365,"Fremont Lake No. 5 (SRA) -- North Side -- Site 03",NA,"NE",4.8768,NA,"maps.outdoornebraska.gov",6.22666613949,"Isolated","manual",41.449244,-96.57369,"Government",NA
363274,"Fremont Lake No. 9 (SRA) -- East Bank -- Site 03",NA,"NE",4.8768,NA,"maps.outdoornebraska.gov",4.93047514081,"Isolated","manual",41.445581,-96.555849,"Government",NA
361930,"Fremont Lake No. 10 (SRA) -- Deep Water -- Site 01",NA,"NE",4.8768,NA,"maps.outdoornebraska.gov",46.3089384325,"Isolated","manual",41.444772,-96.555081,"Government",NA
362813,"Fremont Lake No. 11 (SRA) -- Northwest Bank -- Site 03",NA,"NE",5.4864,NA,"maps.outdoornebraska.gov",2.59076532522,"Isolated","manual",41.442859,-96.542408,"Government",NA
362372,"Fremont Lake No. 12 (SRA) -- Deep Water -- Site 01",NA,"NE",4.8768,NA,"maps.outdoornebraska.gov",2.91987303885,"Isolated","manual",41.440582,-96.536021,"Government",NA
362159,"Fremont Lake No. 13 (SRA) -- Northwest Bank -- Site 03",NA,"NE",4.8768,NA,"maps.outdoornebraska.gov",2.01849412001,"Isolated","manual",41.43967,-96.532715,"Government",NA
361722,"Fremont Lake No. 18 (SRA) -- North Bank -- Site 03",NA,"NE",5.4864,NA,"maps.outdoornebraska.gov",4.36657137357,"Isolated","manual",41.438927,-96.542292,"Government",NA
363272,"Fremont Lake No. 20 (SRA) -- Deep Water -- Site 01",NA,"NE",5.4864,NA,"maps.outdoornebraska.gov",18.6267436126,"Isolated","manual",41.436322,-96.548943,"Government",NA
362967,"Lake North -- Deep Water -- Site 01",NA,"NE",6.4008,NA,"webapp.navionics.com",81.8913173522,"Isolated","manual",41.488671,-97.354016,"Misc",NA
362626,"Louisville Lake No. 2 (SRA) -- Near Shore -- Site 03",NA,"NE",8.2296,NA,"maps.outdoornebraska.gov",7.6857756011,"Isolated","manual",41.002307,-96.172131,"Government",NA
363305,"Louisville Lake No. 3 (SRA) -- Near Shore -- Site 03",NA,"NE",3.6576,NA,"maps.outdoornebraska.gov",5.29331833879,"Isolated","manual",41.001412,-96.178033,"Government",NA
362615,"Two Rivers Lake No. 4 (SRA) -- Swimming Beach -- Site 04",NA,"NE",3.35,2.1,"maps.outdoornebraska.gov",1.71009815401,"Isolated","manual",41.224635,-96.353402,"Government",NA
362830,"Two Rivers Lake No. 5 (SRA) -- Site 03",NA,"NE",8.28,4.49,"maps.outdoornebraska.gov",3.59229414617,"Isolated","manual",41.223148,-96.353738,"Government",NA
362778,"Bluestem Lake -- Deep Water -- Site 01",NA,"NE",4.88,2.35,"maps.outdoornebraska.gov",103.784515593,"Drainage","manual",40.630181,-96.791649,"Government",NA
361895,"Bowling Lake -- North of Island -- Site 01",NA,"NE",6.096,NA,"maps.outdoornebraska.gov",9.64138943334,"Isolated","manual",40.867361,-96.78455,"Government",NA
363236,"Czechland Lake -- Dam -- Site 00",NA,"NE",6.61,2.93,"maps.outdoornebraska.gov",28.2859504501,"Drainage","manual",41.321849,-96.81545,"Government",NA
363219,"East Twin Lake -- Dam -- Site 00",NA,"NE",6.096,NA,"maps.outdoornebraska.gov",60.4456447161,"Isolated","manual",40.824987,-96.94627,"Government",NA
362584,"Holmes Lake -- Dam -- Site 00",NA,"NE",4.88,2.61,"maps.outdoornebraska.gov",43.1129689615,"Drainage","manual",40.783209,-96.635891,"Government",NA
362107,"Meadowlark Lake -- Dam -- Site 00",NA,"NE",4.8768,NA,"maps.outdoornebraska.gov",19.1091530794,"Headwater","manual",41.031606,-96.913844,"Government",NA
361755,"Pawnee Lake -- Dam -- Site 00",NA,"NE",6.4008,NA,"maps.outdoornebraska.gov",250.892267847,"Headwater","manual",40.841196,-96.864057,"Government",NA
362582,"Stagecoach Lake -- Dam -- Site 00",NA,"NE",4.2672,NA,"maps.outdoornebraska.gov",69.5526033626,"Isolated","manual",40.604298,-96.636472,"Government",NA
361919,"Lake Wanahoo -- Deep Water -- Site 01",NA,"NE",10.3632,NA,"maps.outdoornebraska.gov",164.154621037,"Drainage","manual",41.236534,-96.609927,"Government",NA
362550,"West Twin Lake -- Boat Ramp -- Site 03",NA,"NE",1.2192,NA,"maps.outdoornebraska.gov",18.1972119369,"Isolated","manual",40.828474,-96.95939,"Government",NA
362123,"Yankee Hill Lake -- Deep Water -- Site 01",NA,"NE",4.2672,NA,"maps.outdoornebraska.gov",74.6855663928,"Drainage","manual",40.7294,-96.7836,"Government",NA
361629,"Alda Rest Area Lake (I-80 mile 306.0 N) -- Deep Water -- Site 01",NA,"NE",4.572,NA,"outdoornebraska.gov",4.56231556581,"Isolated","manual",40.801944,-98.490278,"Government",NA
362698,"Cheyenne Lake (SRA) -- Deep Water -- Site 01",NA,"NE",3.6576,NA,"outdoornebraska.gov",6.76521894275,"Isolated","manual",40.762748,-98.592646,"Government",NA
362451,"Coot Shallows Lake (WMA) -- Deep Water -- Site 01",NA,"NE",3.6576,NA,"outdoornebraska.gov",7.00027508153,"Isolated","manual",40.683316,-99.289823,"Government",NA
362870,"Cozad Lake (WMA) -- Deep Water -- Site 01",NA,"NE",3.6576,NA,"outdoornebraska.gov",7.0944193041,"Isolated","manual",40.839878,-99.982426,"Government",NA
